P-nummer;Startdato;Ophørsdato;Navn;Adresse;Postnr.;By;Hovedbranche;Telefonnr;Email;Reklamebeskyttet
1020802479;29.10.2015;31.12.2015;Det Gamle Apotek, Bryggen Vejle;Søndertorv 2;7100;Vejle;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1019571560;12.07.2014;31.12.2015;Marselisborg Apotek V/Bodil Bergmann;Rundhøjtorvet 3;8270;Højbjerg;477300 Apoteker;86148938;;Nej
1019823160;01.10.2014;28.02.2015;Det Gamle Apotek Kolding Storcenter;Skovvangen 42;6000;Kolding;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1005344209;01.08.1977;18.11.1979;VIDEBÆK APOTEK V/ERIK COLSTRUP;15;9999;Ukendt;980000 Uoplyst;;;Nej
1018092332;28.11.2012;30.04.2013;Det Gamle Apotek Lyngby Storcenter;Klampenborgvej 232 1-04.;2800;Kgs.;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1013778066;01.01.2007;15.03.2011;Region Hovedstadens Apotek Esbønderup Sygehus;Sygehusvej 4  -  Esbønderup;3230;Græsted;464610 Engroshandel med medicinalvarer og sygeplejeartikler;;;Nej
1007902804;30.09.1999;30.09.2000;Ballerup Apotek V/Hanne Nedergaard;Centrumgaden 13;2750;Ballerup;980000 Uoplyst;;;Nej
1005955446;01.10.1994;19.04.1995;DET GAMLE APOTEK. TØNDER ApS;2;9999;Ukendt;980000 Uoplyst;;;Nej
1011680247;01.10.2005;01.10.2005;AMAGERBRO APOTEK V/NINA BENTSEN;Amagerbrogade 32;2300;København;980000 Uoplyst;32578383;;Nej
1003180867;19.11.1979;31.03.2008;Enghave Apotek v/Inger Østergaard;Kongelundsvej 28;2300;København;477300 Apoteker;33313778;;Nej
1002555422;01.01.1985;28.05.2009;DET LILLE APOTEK VARDE APS;c/o Elisabeth og Bent Jensen -   Fyrrelunden 17;6800;Varde;563000 Cafeér, værtshuse, diskoteker mv.;75223132;;Nej
1005342334;01.11.1974;31.12.1991;HERLEV APOTEK V/J BERGER;13;9999;Ukendt;980000 Uoplyst;;;Nej
1006542307;01.04.1985;31.12.1987;ALLINGE APOTEK V/BENT OVERGAARD;Søndergade 2;3770;Allinge;980000 Uoplyst;;;Nej
1018914855;25.11.2013;29.01.2014;Det Gamle Apotek, Industriens Hus;c/o Butik 5 -   Vesterbrogade 1F;1620;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1010632591;21.06.2004;31.12.2004;Heste Apotek v/Henrik Jensen;Tulstrup Have 40  -  Tulstrup;3400;Hillerød;524885 Dyrehandel;;;Nej
1005340124;01.06.1973;30.06.2002;TÅSTRUP APOTEK V/MOGENS KÆRN;Lendemosevej 6B 10.  -  Gl Holte;2850;Nærum;523100 Apoteker;45807811;;Nej
1006568080;01.04.1985;01.04.1985;BRANDE APOTEK V/EGON NØRGAARD;Storegade 13;7330;Brande;980000 Uoplyst;;;Nej
1006533164;01.07.1977;18.11.1979;ROSLEV APOTEK V/JOHN TRANBERG;6;9999;Ukendt;980000 Uoplyst;;;Nej
1009254443;01.09.2002;01.09.2002;Brædstrup Apotek v/Klaus Christiansen;Bredgade 24;8740;Brædstrup;523100 Apoteker;;;Nej
1009881316;01.06.2003;01.06.2003;Stege Apotek Gunnar B Muus;Storegade 48;4780;Stege;523100 Apoteker;;;Nej
1005634905;01.05.1990;31.12.1994;HVIDOVRE APOTEK V/HENRIK ALDERSHVILE;129;9999;Ukendt;980000 Uoplyst;;;Nej
1006145332;01.08.1997;09.11.1997;SØNDERSØ APOTEK/ VIBEKE NYGAARD DELFS;23;9999;Ukendt;980000 Uoplyst;;;Nej
1010939948;01.01.2005;01.01.2005;Ebeltoft Apotek v/Lisbeth Høgh;Adelgade 8;8400;Ebeltoft;523100 Apoteker;86341588;;Nej
1020802185;09.10.2015;31.12.2015;Det Gamle Apotek, Bruun's Galleri;c/o Bruuns Galleri LM 518 Plan 5 -   M.P. Bruuns Gade 25;8000;Aarhus;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1014756015;01.01.2008;01.01.2008;SCT. CLEMENS APOTEK v/Lægemiddelstyrelsen;Havnegade 10A;7900;Nykøbing;477300 Apoteker;;;Nej
1009432732;01.07.1991;01.07.1991;KASTRUP APOTEK V/BENEDIKTE LESSOW;Skottegården 2;2770;Kastrup;980000 Uoplyst;;;Nej
1005482171;01.08.1986;31.12.1995;HIMMELBJERG APOTEK V/EDVARD BAASCH;20;9999;Ukendt;980000 Uoplyst;;;Nej
1008483376;01.09.2001;01.09.2001;Humlebæk Apotek v/Lars Harild;Humlebæk Center 23;3050;Humlebæk;523100 Apoteker;49191979;;Nej
1008164998;01.10.1999;30.01.2002;GIVE APOTEK V/HELGE LARSEN;Østergade 8;7323;Give;980000 Uoplyst;75732552;;Nej
1011448913;27.06.2005;30.06.2005;Greve Apotek v/Birgitte Gundersen;Greve Midtby Center 6E;2670;Greve;523100 Apoteker;;;Nej
1008911270;31.01.2002;07.10.2002;GIVE APOTEK V/HELGE LARSEN;Vestergade 1A;7323;Give;523100 Apoteker;75732552;;Nej
1005344428;01.05.1977;18.11.1979;GRÅSTEN APOTEK V/HENRIK HØJMARK;17;9999;Ukendt;980000 Uoplyst;;;Nej
1006279741;01.02.1999;30.06.1999;KORSØR APOTEK V/PEDER HARBOE;10;9999;Ukendt;980000 Uoplyst;;;Nej
1008028962;02.08.2000;02.08.2000;Gråsten Apotek/Ralf Michael Ernst;Ulsnæs 17;6300;Gråsten;980000 Uoplyst;;;Nej
1009434387;01.07.1990;01.07.1990;HENRIK LINTNER HJØRRING SVANE APOTEK;Strømgade 5;9800;Hjørring;980000 Uoplyst;;;Nej
1005344404;01.05.1977;18.11.1979;GIVE APOTEK V/HELGE LARSEN;8;9999;Ukendt;980000 Uoplyst;;;Nej
1003428618;01.01.1995;31.12.2007;Apoteker Otto Prösch/ Balling Apotek;Eronsvej 12  -  Stenbjerg;7752;Snedsted;513890 Anden specialiseret engroshandel med føde-, drikke- og tobaksvarer;;;Nej
1005844230;01.04.1975;18.11.1979;VALBY APOTEK V/KJELD ANDERSEN;49;9999;Ukendt;980000 Uoplyst;;;Nej
1017149101;01.10.2011;30.06.2013;Vejlby Apotek v/Bodil Nielsen;Vejlbygade 16A;8240;Risskov;477300 Apoteker;87429400;Vejlby@apoteket.dk;Nej
1020802142;07.10.2015;31.12.2015;Det Gamle Apotek, Boden 1C;c/o Tivoli A/S -   Vesterbrogade 3;1620;København;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1009460337;01.12.1983;01.12.1983;BRØNSHØJ APOTEK V/INGE BØRSTING;Frederikssundsvej 121;2700;Brønshøj;980000 Uoplyst;;;Nej
1003151706;19.11.1979;13.08.2019;Brædstrup Apotek v/Klaus Christiansen;Søndergade 32;8740;Brædstrup;477300 Apoteker;75751026;;Nej
1007775195;01.08.2000;31.10.2000;Budolfi Apotek v/Mikael Sell;Algade 60;9000;Aalborg;523100 Apoteker;98120677;;Nej
1007649068;16.05.2000;16.05.2000;Ballerup Apotek V/Ute Pørksen;Centrumgaden 13;2750;Ballerup;980000 Uoplyst;;;Nej
1018848453;24.10.2013;29.01.2014;Det Gamle Apotek, Rødovre Centeret;Rødovre Centrum 256 -  1.;2610;Rødovre;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1023981447;12.09.2018;01.04.2019;Det Gamle Apotek Lyngby Storcenter;Lyngby Storcenter 1;2800;Kongens;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Ja
1024007894;26.09.2018;01.04.2019;Det Gamle Apotek Rødovre Centrum;Rødovre Centrum 1S;2610;Rødovre;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Ja
1025112187;08.10.2019;31.01.2020;Hårlev Apoteksudsalg u. Stevns Apotek;Hovedgaden 29;4652;Hårlev;477300 Apoteker;44889595;dkma@dkma.dk;Nej
1024943859;01.08.2019;30.09.2019;Det Lille Apotek u/afvikling;Struerdalvej 36;7600;Struer;561010 Restauranter;20433426;2043@3426.dk;Ja
1010030400;11.08.2003;26.02.2008;DET GAMLE APOTEK AF 2003 ApS;Apotekergade 1;6100;Haderslev;561010 Restauranter;;;Nej
1000766833;01.01.1989;08.07.2008;CAFE BLÅGÅRDS APOTEK V/HANS NIELSEN;Blågårdsgade 20;2200;København;563000 Cafeér, værtshuse, diskoteker mv.;35372442;;Nej
1005259154;01.06.1999;17.09.2000;KØGE APOTEK V/HANS AABLING-THOMSEN;Engvej 17;4600;Køge;980000 Uoplyst;56633241;;Nej
1002899593;01.01.1970;31.12.2014;Grenå Apotek v/Lene Hübertz Olesen;Åkrogs Strandvej 51E;8240;Risskov;477300 Apoteker;86321422;grenaa@apotek.dk;Nej
1002902261;19.11.1979;30.12.2013;APOTEK BRYGGERGÅRDEN ODENSE/ ANNE-GRETE THOMSEN;Fisketorvet 2;5000;Odense;477300 Apoteker;66117888;;Nej
1004691996;14.09.1998;11.05.2017;DET LILLE APOTEK V/TORBEN DALL;Dybekær 1;4281;Gørlev;563000 Cafeér, værtshuse, diskoteker mv.;58856810;;Nej
1003586013;01.06.1991;30.12.2009;DET LILLE APOTEK V/LONE PEDERSEN;Solbjerg Hovedgade 77A;8355;Solbjerg;563000 Cafeér, værtshuse, diskoteker mv.;86927133;;Nej
1010485777;01.08.2003;01.08.2003;Videbæk Apotek V/HENNING LUND LUKASEN;Bredgade 32;6920;Videbæk;523100 Apoteker;;;Nej
1006588133;01.04.1974;18.11.1979;BUDOLFI APOTEK V/POUL VIGGO HENNINGSEN;60;9999;Ukendt;980000 Uoplyst;;;Nej
1007844340;01.08.2000;01.08.2000;Budolfi Apotek v/Poul Viggo Henningsen;Algade 60;9000;Aalborg;523100 Apoteker;;;Nej
1005344465;01.06.1977;18.11.1979;TREKRONER APOTEK V/E LUND-JACOBSEN;38;9999;Ukendt;980000 Uoplyst;;;Nej
1015596194;01.12.2009;31.08.2013;Vrå Apotek v/Jesper Brændegaard Nordskjold;Jernbanegade 6;9760;Vrå;477300 Apoteker;;;Nej
1007743900;18.10.1999;18.10.1999;Nørresundby Apotek v/Bjarne Hvitfeld Hansen;Tinghusgade 1;9400;Nørresundby;523100 Apoteker;;;Nej
1022940607;06.10.2017;31.12.2017;Det Gamle Apotek A/S, Aalborg;Algade 10 - 12;9000;Aalborg;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1022946478;01.10.2017;31.12.2017;Det Gamle APotek A/S, FIsketorvet;c/o Fisketorvet Shopping Center -   Kalvebod Brygge 59;1560;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1005314564;01.10.1979;18.11.1979;STEVNS APOTEK V/L HINGSTRUP LARSEN;1;9999;Ukendt;980000 Uoplyst;;;Nej
1007540597;01.05.2000;01.05.2000;Århus Stjerne Apotek /Lene Mazanti Mikkelsen;Funch Thomsens Gade 3;8200;Århus;523100 Apoteker;;;Nej
1007429718;01.05.2000;01.05.2000;Sæby Apotek V/Preben Smed Jeppesen;Søndergade 7;9300;Sæby;523100 Apoteker;;;Nej
1005845973;01.04.1993;30.04.1998;SCT. STEFANS APOTEK V/MERETE CHRISTENSEN;142;9999;Ukendt;980000 Uoplyst;;;Nej
1008002904;16.11.2000;30.04.2006;Det Lille Apotek Jørn M. Christensen;Vestergade 17;7600;Struer;554010 Værtshuse, bodegaer mv.;97841484;;Nej
1012244122;01.05.2006;31.07.2019;Det Lille Apotek v/Karina Christensen;Vestergade 17;7600;Struer;563000 Cafeér, værtshuse, diskoteker mv.;97841484;;Nej
1009491615;01.06.1991;01.06.1991;DET LILLE APOTEK V/LONE PEDERSEN;Solbjerg Hovedgade 77A;8355;Solbjerg;980000 Uoplyst;;;Nej
1014608830;14.08.2008;31.05.2013;Det Gamle Apotek v/Gunna Nielsen;Nytorv 3;8800;Viborg;855900 Anden undervisning i.a.n.;40882494;gunna.apotheket@gmail.com;Nej
1008912706;31.01.2002;07.10.2002;STENO APOTEK V/N RANCKE-MADSEN;Pinievej 26;2880;Bagsværd;980000 Uoplyst;;;Nej
1005330301;01.12.1977;18.11.1979;RANDERS JERNBANE APOTEK V/KNUD FABER;25;9999;Ukendt;980000 Uoplyst;;;Nej
1011737931;01.07.2005;01.07.2005;Det Lille Apotek v/ Peter Skafte;Vestergade 17;7600;Struer;554010 Værtshuse, bodegaer mv.;;;Nej
1002967569;01.01.1970;30.09.2015;BRØNDERSLEV APOTEK V/PREBEN SOMMER LUNDIN;Løkkegade 2;9480;Løkken;477300 Apoteker;98821211;;Nej
1005388585;01.07.1979;18.11.1979;STENO APOTEK V/N RANCKE-MADSEN;6C;9999;Ukendt;980000 Uoplyst;;;Nej
1005374421;01.09.1987;10.06.1996;HAMLETS APOTEK V/BERTEL JOHAN WURTZEN;2;9999;Ukendt;980000 Uoplyst;;;Nej
1008017782;01.12.2000;01.12.2000;Hurup Apotek v/Nina Yde Søndergaard;Sundsvej 1;7760;Hurup;523100 Apoteker;97952533;;Nej
1008939965;01.05.2002;01.05.2002;Rønne Apotek v/Anna Grethe Finmand;Store Torvegade 12;3700;Rønne;523100 Apoteker;56950130;;Nej
1005568427;01.11.1975;18.11.1979;HVALSØ APOTEK V/LARS FREDE PETERSEN;4;9999;Ukendt;980000 Uoplyst;;;Nej
1003730960;01.04.1996;30.05.2002;DET GAMLE APOTEK DAGMAR TRANEKÆR HORNSTRUP;Åbakkevej 4;7540;Haderup;554010 Værtshuse, bodegaer mv.;97452193;;Nej
1010479793;26.03.2004;30.09.2004;Det Gamle Apotek v/Bent Mortensen;Dybdalsvej 10  -  Daugbjerg;8800;Viborg;554090 Cafeér og kaffebarer mv.;97548221;;Nej
1005345047;01.09.1979;18.11.1979;SEJLFLOD APOTEK V/MOGENS ERNST HANSEN;5C;9999;Ukendt;980000 Uoplyst;;;Nej
1009623007;02.01.2001;02.01.2001;Valby Apotek V/Poul Henning Due;Valby Langgade 49;2500;Valby;523100 Apoteker;36305226;;Nej
1003146685;01.01.1992;01.06.2010;Gørding Apotek v/Kurt Jensen Høy;Søndergade 3;6690;Gørding;477300 Apoteker;75178009;;Nej
1022946206;01.10.2017;31.12.2017;Det Gamle Apotek A/S, Esbjerg;c/o Broen Shopping A/S -   Exnersgade 20;6700;Esbjerg;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1010243331;01.01.2004;01.01.2004;Det Lille Apotek Niels Carsten Nielsen;Vestergade 17;7600;Struer;980000 Uoplyst;;;Nej
1009566372;01.01.1993;31.10.1996;VILDBJERG APOTEK V/NIS FINK JEPSEN;Søndergade 7;7480;Vildbjerg;980000 Uoplyst;;;Nej
1008652674;01.11.2001;01.11.2001;Snertinge Apotek v/Peter S. Christophersen;Slagelsevej 14;4460;Snertinge;523100 Apoteker;;;Nej
1009527091;01.05.1988;01.05.1988;CHRISTIANSHAVNS APOTEK V/JENS HARDY MADSEN;Torvegade 45;1400;København;980000 Uoplyst;;;Nej
1006545136;01.01.1976;31.01.1999;KORSØR APOTEK V/HELMER STEEN CHRISTIANSEN;26 -  3. TH.;9999;Ukendt;980000 Uoplyst;;;Nej
1014344361;01.04.2008;31.12.2014;Det Lille Apotek v/Susanne Nørgård;Kærhøgevej 40;6800;Varde;563000 Cafeér, værtshuse, diskoteker mv.;75223132;mosegaarden@live.com;Ja
1008499698;01.09.2001;01.09.2001;Sorø Apotek v/Anette M Carlsen;Storgade 19;4180;Sorø;523100 Apoteker;57830012;;Nej
1006095594;16.11.1996;22.04.1997;DET LILLE APOTEK V/LONE PEDERSEN;77A;9999;Ukendt;980000 Uoplyst;;;Nej
1012303420;01.07.2006;01.07.2006;IKAST APOTEK V/FRANDS KIERKEGAARD-HANSEN;c/o IKAST CENTRET -   Torvet 5;7430;Ikast;980000 Uoplyst;;;Nej
1021767642;01.10.2016;31.12.2016;Det Gamle Apotek A/S, Aarhus;Ryesgade 16 -  st.;8000;Aarhus;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1005339498;03.10.1958;18.11.1979;HOBRO APOTEK V/HOLGER LYKKE EVALD;18;9999;Ukendt;980000 Uoplyst;;;Nej
1002904045;19.11.1979;05.03.2009;Rønne Apotek v/Anna Grethe Finmand;Jernbanegade 10;6400;Sønderborg;477300 Apoteker;74423502;;Nej
1004979344;01.02.1999;31.12.1999;KORSØR APOTEK V/HELMER STEEN CHRISTIANSEN;Assensgade 26 -  3. TH.;8000;Århus;523100 Apoteker;;;Nej
1006558669;02.12.1974;31.08.1996;DET GAMLE APOTEK V/HEDVIG ANDERSEN;8;9999;Ukendt;980000 Uoplyst;;;Nej
1002904070;19.11.1979;31.12.2019;GIVE APOTEK V/MARIANNE KUNOY SØRENSEN;Ved Engen 16;2670;Greve;477300 Apoteker;75731544;kunoy@apoteket.dk;Nej
1005507241;01.05.1988;04.07.1999;DET BETTE APOTEK 88. BRØNDERSLEV A/S;30 - 36;9999;Ukendt;980000 Uoplyst;;;Nej
1007376576;01.04.2000;01.01.2001;Valby Apotek V/Poul Henning Due;Valby Langgade 49;2500;Valby;523100 Apoteker;36456822;;Nej
1018661167;01.12.2013;29.12.2013;Nykøbing Apotek v/Trine Frost Hansen;Søparken 129  -  Svogerslev;4000;Roskilde;477300 Apoteker;59910085;;Nej
1006671532;01.02.1979;18.11.1979;HOLMBLADSGADES APOTEK V/INGER MARK JENSEN;20;9999;Ukendt;980000 Uoplyst;;;Nej
1003068332;19.11.1979;31.08.2007;Hamlets Apotek v/Bertel Johan Würtzen;Hamletsgade 2;2200;København;523100 Apoteker;35837202;hamlets@apotek.dk;Nej
1006243441;01.09.1998;30.09.1998;FREDERIKSBORG APOTEK V/TROELS INGEMANN HANSEN;19;9999;Ukendt;980000 Uoplyst;;;Nej
1009579695;01.01.2003;31.12.2005;ALLINGE APOTEK V/LARS FIND-ANDERSEN;Assereng 4  -  Allinge;3770;Allinge;702040 Udlejning af erhvervsejendomme;56480048;;Nej
1009306958;01.11.2002;09.01.2011;Løgumkloster Apotek v/Lars Henrik Ellebye;Madevej 9;6200;Aabenraa;477300 Apoteker;74622224;;Nej
1009725527;01.04.2003;01.04.2003;Albani Apotek Odense v/Bente Møgelhøj;Benediktsgade 35;5000;Odense;523100 Apoteker;;;Nej
1003191807;01.01.1970;31.12.2011;Gammel Kongevej Apotek v/Vibeke Beierholm;Gammel Kongevej 80;1850;Frederiksberg;477300 Apoteker;33313288;;Nej
1009817502;01.05.2003;02.05.2003;Østergades Apotek v/ Helle S. Sørensen;Østergade 13;7400;Herning;523100 Apoteker;96266500;;Nej
1017674001;01.06.2012;01.06.2012;Brøndbyøster Apotek v/Flemming Kunoy Strøm;Nygårds Plads 3;2605;Brøndby;477300 Apoteker;31754070;;Nej
1007227430;01.10.1999;01.01.2002;Ballerup Apotek Boet efter M. Nedergaard;c/o Hanne Nedergaard -   Carl Bernhards Vej 15 -  3. tv.;1817;Frederiksberg;523100 Apoteker;33220763;Apo@te.post.tele.dk;Nej
1008753527;01.11.2001;31.12.2003;SNERTINGE APOTEK V/M R PETERSEN;Ellebakken 5  -  Veddinge Bk;4550;Asnæs;702040 Udlejning af erhvervsejendomme;59268012;;Nej
1003191819;19.11.1979;01.01.2011;Hirtshals Apotek v/Jette Møller Andersen;Jørgen Fibigersgade 18;9850;Hirtshals;477300 Apoteker;98941540;;Ja
1007271332;01.03.2000;01.03.2000;Holstebro Løve Apotek V/Lone Bøgh;Store Torv 8;7500;Holstebro;523100 Apoteker;97420043;;Nej
1021767693;15.09.2016;31.12.2016;Det Gamle Apotek A/S, Odense;Kongensgade 15 -  st.;5000;Odense;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1021939060;04.11.2016;31.12.2016;Det Gamle Apotek A/S, Vimmelskaftet;c/o Louises Hus -   Vimmelskaftet 38;1161;København;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1021863897;16.10.2016;31.12.2016;Det Gamle Apotek A/S, Næstved;Næstved Storcenter 76;4700;Næstved;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1006188122;15.01.1998;13.09.1998;DET LILLE APOTEK V/TORBEN DALL;1;9999;Ukendt;980000 Uoplyst;;;Nej
1002884457;19.11.1979;18.07.1999;NØRRESUNDBY APOTEK V/BJARNE HVITFELD HANSEN;Tinghusgade 1;9400;Nørresundby;523100 Apoteker;;;Nej
1009354758;08.10.2002;08.10.2002;STENO APOTEK V/N RANCKE-MADSEN;Pinievej 26;2880;Bagsværd;980000 Uoplyst;;;Nej
1022861294;13.09.2017;31.12.2017;Det Gamle Apotek A/S, Frederiksberggade;Frederiksberggade 24;1459;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1006671994;01.10.1976;18.11.1979;HUNDIGE APOTEK V/O TOVBORG JENSEN;9 B.;9999;Ukendt;980000 Uoplyst;;;Nej
1008331975;01.04.2001;01.04.2001;Hobro Apotek v/Gunder Clemmen Gundersen;Døstrupvej 29  -  Hørby;9500;Hobro;523100 Apoteker;;;Nej
1008725884;01.01.2001;30.01.2002;STENO APOTEK V/N RANCKE-MADSEN;Pinievej 26;2880;Bagsværd;980000 Uoplyst;36447318;;Nej
1005214336;01.10.1999;01.10.1999;GIVE APOTEK V/MARIANNE KUNOY SØRENSEN;Østergade 8;7323;Give;523100 Apoteker;;;Nej
1010478355;01.01.2004;11.05.2004;EGTVED APOTEK V/LEIF INGERSLEV JØRGENSEN;Kystvej 122;6091;Bjert;980000 Uoplyst;;;Nej
1010526333;01.12.2003;01.10.2004;Balling Apotek v/Susanne Møller Kjeldsen;Vestergade 1  -  Balling;7860;Spøttrup;523100 Apoteker;97564013;;Nej
1000565005;25.08.1989;31.12.2010;DET GAMLE APOTEK V/BO LINDER;Hvissingevej 23 -  2. th.;2600;Glostrup;561020 Pizzeriaer, grillbarer, isbarer mv.;;;Nej
1002904288;19.11.1979;31.03.2012;Albani Apotek Odense v/Bente Møgelhøj;Albanigade 54F;5000;Odense;477300 Apoteker;66120863;;Nej
1003980683;01.04.1997;31.12.1998;SCT PAULS APOTEK V/OLE KJÆR;Kirkevej 10  -  Thorsager;8410;Rønde;702040 Udlejning af erhvervsejendomme;;;Nej
1010315146;01.02.2004;01.02.2004;Sønderbro Apotek Kbh. v/Susanne Bendixen;Amagerbrogade 158;2300;København;523100 Apoteker;;;Nej
1021863889;27.09.2016;31.12.2016;Det Gamle Apotek A/S, Aalborg;Algade 9;9000;Aalborg;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1011539153;01.07.2005;15.02.2006;Havdrup Apotek v/Niels Holm-Petersen;Søgårdsvej 19A;2750;Ballerup;523100 Apoteker;46185022;;Nej
1009945942;01.08.2003;01.08.2003;Frederikshavn Svane Apotek v/Peter Lund Nielsen;Søndergade 1;9900;Frederikshavn;523100 Apoteker;;;Nej
1009043329;01.11.2001;31.12.2001;SCT.HANS APOTEK V/APOTEKER NIELS MØLLER;Skibhusvej 66;5000;Odense;523100 Apoteker;;;Nej
1009685312;01.03.2003;01.03.2003;Nørre-Nebel Apotek v/P E Nielsen;Bredgade 12;6830;Nørre;523100 Apoteker;75288366;;Nej
1010035879;01.01.2002;30.06.2004;SCT.HANS APOTEK V/APOTEKER NIELS MØLLER;Skt. Klemens Vej 72  -  Skt Klemens;5260;Odense;980000 Uoplyst;66151885;;Nej
1006666796;19.07.1976;15.02.2001;DET LILLE APOTEK V/LEIF PETER ØRNDORF;Adelgade 31;8660;Skanderborg;554020 Diskoteker og natklubber;86525201;;Nej
1002904410;01.01.1970;31.01.2008;Kalundborg Svane Apotek v/Ib Mølsted Madsen;Brandsbjerg 44;4400;Kalundborg;477300 Apoteker;59510005;;Nej
1022946362;07.10.2017;31.12.2017;Det Gamle Apotek A/S, Lyngby Storcenter;Lyngby Storcenter 1;2800;Kgs.;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Nej
1002928610;01.01.1970;31.12.2010;Skjern Apotek v/Poul Erik Vesterby Knudsen;Finkevej 5;6900;Skjern;477300 Apoteker;97351544;;Nej
1007723748;01.07.2000;31.12.2000;Steno Apotek København V/Jesper Gulev Larsen;Vesterbrogade 6C;1620;København;523100 Apoteker;33148266;;Nej
1002904379;19.11.1979;30.06.2015;Nykøbing F Løve Apotek v/Birgit Kryger;Langgade 5;4800;Nykøbing;477300 Apoteker;54853784;nykloeve@apoteket.dk;Nej
1007426182;01.05.2000;17.10.2000;Roskilde Svane Apotek V/Ulla Charlotte Andersen;Skomagergade 12;4000;Roskilde;523100 Apoteker;46372308;;Nej
1003178875;01.01.1970;30.09.2009;Nørre-Snede Apotek v/Steen Harald Larsen;Bredgade 22;8766;Nørre;477300 Apoteker;75771355;;Nej
1021767634;19.09.2016;31.12.2016;Det Gamle Apotek A/S, Kolding Storcenter;c/o Kolding Storcenter -   Skovvangen 42;6000;Kolding;477830 Forhandlere af gaveartikler og brugskunst;74721966;dga@dga-engros.dk;Nej
1005339875;01.11.1972;18.11.1979;SORØ APOTEK V/OLE C U STAHL;19;9999;Ukendt;980000 Uoplyst;;;Nej
1008346565;01.05.2001;31.08.2001;Sct. Nicolai Apotek V/Per Wisbech Pedersen;Gerritsgade 7;5700;Svendborg;523100 Apoteker;;;Nej
1008557329;01.09.2001;30.06.2002;SORØ APOTEK V/OLE C U STAHL;Odinsvej 20;4180;Sorø;980000 Uoplyst;57833044;;Nej
1003146053;01.01.1992;10.11.2010;Ikast Apotek v/Karen Marie Jensen Østergaard;Bredgade 8;7441;Bording;477300 Apoteker;86862288;;Nej
1005344489;21.09.1977;31.05.1997;NØRRE NEBEL APOTEK V/ASGER KROMANN BAK;20;9999;Ukendt;980000 Uoplyst;;;Nej
1002575408;01.11.1985;10.07.2001;DET SKÆVE APOTEK V/LEISY SNEHØJ ANDERSEN;Enghaven 9;4550;Asnæs;554010 Værtshuse, bodegaer mv.;59651339;;Nej
1004086216;01.06.1997;31.12.2000;NØRRE NEBEL APOTEK V/ASGER KROMANN BAK;Skræddermarken 37  -  Sønderho;6720;Fanø;980000 Uoplyst;75164271;;Nej
1011183197;01.03.2005;31.12.2007;Gammel Kongevej Apotek v/Hans Gunnar Børsting;c/o Hans Børsting -   Langkærgårdsvej 60;3460;Birkerød;523100 Apoteker;33313288;;Nej
1003173897;19.11.1979;30.06.2008;Jernbane Alle Apotek v/Niels Peter Holm;Jernbane Allé 25A;2720;Vanløse;477300 Apoteker;38745745;;Nej
1011191343;01.04.2005;01.04.2005;Skibby Apotek v/ Ole Rønnow Hartmann Witek;Hovedgaden 40;4050;Skibby;523100 Apoteker;;;Nej
1005892011;01.01.1994;02.01.1994;DET LILLE APOTEK V/LARS THRANE & KIM LAURIDSEN;Nygårdsparken 52;6740;Bramming;554010 Værtshuse, bodegaer mv.;;;Nej
